code,board,rows,first,last,last20_amt_yi,min_close60,sealed5,sealed10,sealed20,sealed_dn
688088,star,1742,2019-07-22,2026-09-22,119.7525,28.89,1,1,4,0
688089,star,1629,2019-12-19,2026-09-22,14.1487,6.98,0,0,3,0
688090,star,1605,2020-02-17,2026-09-22,644.5679,45.49,1,0,5,0
688091,star,1220,2021-09-09,2026-09-22,115.3768,35.74,2,0,2,0
688092,star,1339,2021-03-19,2026-09-22,15.2444,19.354,0,0,0,0
688093,star,1449,2020-09-30,2026-09-22,43.603,20.92,0,0,5,0
688095,star,1465,2020-09-08,2026-09-22,182.8381,49.35,0,0,9,0
688096,star,1568,2020-04-09,2026-09-22,54.7687,7.19,1,0,1,0
688097,star,1305,2021-05-12,2026-09-22,240.8557,38.61,0,0,2,0
688098,star,1678,2019-10-28,2026-09-22,18.2736,7.94,0,1,5,0
688099,star,1729,2019-08-08,2026-09-22,654.3058,83.98,3,0,2,0
688100,star,1618,2020-01-21,2026-09-22,54.1278,24.35,1,0,0,0
688101,star,1664,2019-11-15,2026-09-22,26.2961,14.13,0,0,0,0
688102,star,1099,2022-03-16,2026-09-22,302.5712,26.45,1,0,1,0
688103,star,1219,2021-09-10,2026-09-22,140.5199,58.2,0,0,2,0
688105,star,1180,2021-11-15,2026-09-22,210.2597,16.84,0,0,2,0
688106,star,1523,2020-06-16,2026-09-22,435.786,25.41,1,0,2,0
688107,star,1181,2021-11-12,2026-09-22,157.9688,27.3,0,0,5,0
688108,star,1676,2019-10-30,2026-09-22,115.6729,15.18,0,0,10,0
688109,star,1327,2021-03-30,2026-09-22,45.719,61.7,1,0,5,0
688110,star,1158,2021-12-10,2026-09-22,1560.2083,97.1,3,0,10,0
688111,star,1663,2019-11-18,2026-09-22,1172.8014,205.95,1,1,2,0
688112,star,1168,2021-12-01,2026-09-22,260.294,43.58,0,0,5,0
688113,star,1309,2021-05-06,2026-09-22,20.6297,30.65,3,0,2,0
688114,star,978,2022-09-09,2026-09-22,569.6679,47.11,1,0,4,0
688115,star,1091,2022-03-14,2026-09-22,117.7105,41.192,1,1,6,0
688116,star,1696,2019-09-25,2026-09-22,198.8358,30.66,1,0,2,0
688117,star,1289,2021-06-03,2026-09-22,107.0682,19.99,1,0,3,0
688118,star,1651,2019-12-04,2026-09-22,42.5992,17.26,1,0,7,0
688119,star,1047,2022-06-06,2026-09-22,33.8587,3.6,0,0,2,0
688120,star,1045,2022-06-08,2026-09-22,1885.461,226.99,0,1,4,0
688121,star,1180,2021-09-06,2026-09-22,11.5255,1.15,4,0,2,0
688122,star,1742,2019-07-22,2026-09-22,388.4465,47.9,1,0,1,0
688123,star,1638,2019-12-23,2026-09-22,937.3818,103.0,0,0,7,0
688125,star,1079,2022-04-15,2026-09-22,103.2603,91.68,0,0,1,0
688126,star,1551,2020-04-20,2026-09-22,1066.9101,21.92,1,1,9,0
688127,star,1456,2020-09-21,2026-09-22,574.4007,55.96,0,0,2,0
688128,star,1672,2019-11-05,2026-09-22,33.2472,20.713,4,0,5,0
688129,star,1438,2020-10-23,2026-09-22,20.5146,18.36,0,0,0,0
688130,star,1008,2022-07-29,2026-09-22,39.8087,17.2,3,0,7,0
688131,star,1276,2021-06-08,2026-09-22,343.978,68.088,0,0,2,0
688132,star,963,2022-09-23,2026-09-22,42.855,11.23,1,0,1,0
688133,star,1433,2020-10-30,2026-09-22,90.8988,18.56,3,0,1,0
688135,star,1425,2020-11-11,2026-09-22,576.9544,19.87,1,0,8,0
688136,star,1402,2020-12-14,2026-09-22,149.7955,17.06,0,0,3,0
688137,star,965,2022-09-29,2026-09-22,560.5268,34.01,1,0,6,0
688138,star,1661,2019-11-20,2026-09-22,284.8347,26.69,2,0,3,0
688139,star,1669,2019-10-25,2026-09-22,106.3375,26.58,0,0,0,0
688141,star,909,2022-12-23,2026-09-22,1343.7075,98.47,0,0,5,0
688143,star,906,2022-12-12,2026-09-22,2526.1672,79.84,0,0,3,0
688146,star,828,2023-04-21,2026-09-22,2566.8127,200.8,0,0,7,0
688147,star,909,2022-12-23,2026-09-22,1004.6583,79.55,0,0,4,0
688148,star,1244,2021-08-06,2026-09-22,70.2988,5.8,1,0,5,0
688150,star,1097,2022-03-18,2026-09-22,322.1089,31.63,0,0,4,0
688151,star,1165,2021-12-06,2026-09-22,69.2662,13.79,0,0,2,0
688152,star,949,2022-10-28,2026-09-22,196.7123,24.45,0,1,5,0
688153,star,1082,2022-04-12,2026-09-22,87.4078,23.264,1,0,3,0
688155,star,1485,2020-08-11,2026-09-22,162.9781,48.36,0,0,5,0
688156,star,1455,2020-09-22,2026-09-22,105.2034,17.66,2,1,1,0
688157,star,1518,2020-06-09,2026-09-22,45.2525,16.44,0,0,1,0
688158,star,1619,2020-01-20,2026-09-22,349.1934,26.58,2,0,15,0
688159,star,1616,2020-01-23,2026-09-22,118.7356,28.44,1,0,4,0
688160,star,1424,2020-11-12,2026-09-22,106.8841,93.5,0,0,6,0
688161,star,1271,2021-06-30,2026-09-22,27.5937,20.15,0,0,0,0
688162,star,1183,2021-11-10,2026-09-22,26.0304,19.52,1,0,0,0
688163,star,1102,2022-03-11,2026-09-22,30.9331,25.77,0,0,1,0
688165,star,1494,2020-07-15,2026-09-22,72.7745,14.28,0,0,7,0
688166,star,1669,2019-11-08,2026-09-22,351.0985,29.53,3,1,7,0
688167,star,1151,2021-12-24,2026-09-22,2585.5658,157.82,0,0,9,0
688168,star,1708,2019-09-06,2026-09-22,232.3414,31.0,2,0,1,0
688169,star,1601,2020-02-21,2026-09-22,741.7369,94.872,3,0,3,0
688170,star,1069,2022-04-29,2026-09-22,458.3866,41.26,3,1,5,0
688171,star,1128,2022-01-27,2026-09-22,35.7221,22.59,0,0,3,0
688172,star,914,2022-12-16,2026-09-22,638.0032,42.12,0,0,3,0
688173,star,1123,2022-01-21,2026-09-22,110.9455,11.81,3,0,4,0
688175,star,1082,2022-03-15,2026-09-22,77.8916,15.85,2,1,2,0
688176,star,1142,2022-01-07,2026-09-22,150.4115,11.03,3,0,2,0
688177,star,1601,2020-02-21,2026-09-22,53.4033,16.24,1,0,1,0
688178,star,1608,2020-01-14,2026-09-22,35.8171,22.65,0,0,1,0
688179,star,1437,2020-10-26,2026-09-22,173.4867,15.87,2,0,2,0
688180,star,1504,2020-07-15,2026-09-22,380.1673,31.14,2,0,1,0
688181,star,1629,2020-01-06,2026-09-22,310.1529,33.3,1,0,1,0
688182,star,1179,2021-11-16,2026-09-22,115.524,22.03,1,0,7,0
688183,star,1355,2021-02-25,2026-09-22,2431.9509,82.4,1,0,7,0
688184,star,972,2022-09-19,2026-09-22,5.5908,9.89,0,0,1,0
688185,star,1483,2020-08-13,2026-09-22,688.4734,48.35,1,0,7,0
688186,star,1609,2020-02-11,2026-09-22,33.6315,13.23,1,0,0,0
688187,star,1222,2021-09-07,2026-09-22,151.2211,44.631,0,0,4,0
688188,star,1729,2019-08-08,2026-09-22,172.3896,90.3,2,0,0,0
688189,star,1566,2020-03-26,2026-09-22,17.0205,6.14,0,1,8,0
688190,star,1171,2021-11-26,2026-09-22,57.0623,64.19,0,0,1,0
688191,star,1316,2021-04-08,2026-09-22,110.0563,16.57,1,0,3,0
688192,star,1161,2021-12-10,2026-09-22,263.6307,43.63,0,0,3,0
688193,star,1084,2022-03-30,2026-09-22,18.7102,40.38,2,0,1,0
688195,star,1324,2021-03-26,2026-09-22,2275.6483,100.73,2,0,11,0
688196,star,1660,2019-11-21,2026-09-22,84.5388,31.51,0,0,5,0
688197,star,1094,2022-03-23,2026-09-22,83.7119,31.08,1,0,3,0
688198,star,1648,2019-12-09,2026-09-22,37.4848,67.41,0,0,3,0
688199,star,1672,2019-11-05,2026-09-22,92.5475,19.23,3,0,1,0
688200,star,1604,2020-02-18,2026-09-22,1388.7165,319.88,0,1,2,0
688201,star,1313,2021-04-21,2026-09-22,19.5765,6.33,3,0,6,0
688202,star,1672,2019-11-05,2026-09-22,615.42,68.88,0,0,4,0
688203,star,996,2022-08-16,2026-09-22,119.1323,8.68,0,0,2,0
688205,star,1001,2022-08-09,2026-09-22,2699.4871,107.891,1,1,7,0
688206,star,1139,2021-12-28,2026-09-22,310.7763,30.63,0,0,5,0
688207,star,1098,2022-03-17,2026-09-22,187.9896,14.71,1,0,3,0
688208,star,1607,2020-02-13,2026-09-22,182.2664,23.89,0,1,1,0
688209,star,1067,2022-04-19,2026-09-22,881.7889,19.78,3,0,4,0
688210,star,1150,2021-12-27,2026-09-22,157.9891,23.78,1,0,1,0
688211,star,1194,2021-10-26,2026-09-22,18.9059,27.4,1,0,0,0
688212,star,1180,2021-11-15,2026-09-22,55.6772,25.37,1,0,0,0
688213,star,1057,2022-05-20,2026-09-22,423.9097,89.91,0,0,2,0
688215,star,1472,2020-08-28,2026-09-22,57.7148,29.92,0,0,0,0
688216,star,1276,2021-06-23,2026-09-22,235.625,23.9,1,0,8,0
688217,star,1302,2021-05-17,2026-09-22,20.6771,18.73,0,0,1,0
688218,star,1646,2019-12-11,2026-09-22,109.6878,30.67,0,0,3,0
688219,star,1420,2020-11-18,2026-09-22,41.0187,9.9,1,0,0,0
688220,star,1137,2022-01-14,2026-09-22,643.3272,87.5,1,0,5,0
688221,star,1435,2020-10-28,2026-09-22,232.5259,15.54,0,0,7,0
688222,star,1563,2020-04-16,2026-09-22,643.2174,26.3,0,0,4,0
688223,star,1129,2022-01-26,2026-09-22,268.0031,3.74,3,0,2,0
688225,star,1124,2022-02-09,2026-09-22,116.8762,11.11,0,0,5,0
688226,star,1266,2021-07-07,2026-09-22,149.3011,25.055,3,0,4,0
688227,star,1147,2021-12-30,2026-09-22,189.719,61.99,0,0,8,0
688228,star,1566,2020-03-27,2026-09-22,126.9912,59.68,0,0,9,0
688229,star,1481,2020-08-17,2026-09-22,39.8322,58.8,0,0,8,0
688230,star,1168,2021-12-01,2026-09-22,68.4622,46.77,0,0,2,0
688231,star,1013,2022-07-22,2026-09-22,162.6868,22.15,2,0,0,0
688232,star,1178,2021-11-17,2026-09-22,33.9136,16.92,1,0,6,0
688233,star,1601,2020-02-21,2026-09-22,707.632,84.32,5,0,9,0
688234,star,1139,2022-01-12,2026-09-22,694.6141,81.35,0,0,5,0
688235,star,1158,2021-12-15,2026-09-22,770.666,247.3,0,1,0,0
688236,star,1147,2021-12-30,2026-09-22,24.7001,13.24,2,0,0,0
688237,star,1018,2022-07-01,2026-09-22,78.2804,51.0,2,0,2,0
688238,star,1095,2022-03-22,2026-09-22,125.2119,5.37,0,0,2,0
688239,star,1268,2021-07-05,2026-09-22,384.2684,39.83,3,0,1,0
688244,star,956,2022-10-19,2026-09-22,85.0128,12.95,0,0,7,0
688246,star,1159,2021-12-14,2026-09-22,32.9968,15.55,1,0,4,0
688247,star,989,2022-08-25,2026-09-22,45.9249,7.92,0,0,5,0
688248,star,1153,2021-12-22,2026-09-22,224.2357,38.14,1,0,2,0
688249,star,824,2023-05-05,2026-09-22,607.7386,34.21,1,0,2,0
688251,star,1047,2022-06-06,2026-09-22,38.8431,18.12,0,1,1,0
688252,star,967,2022-09-27,2026-09-22,81.5455,15.925,0,0,5,0
688253,star,1009,2022-07-28,2026-09-22,74.1823,50.0,1,0,2,0
688255,star,1195,2021-10-25,2026-09-22,57.3747,21.87,3,0,4,0
688256,star,1501,2020-07-20,2026-09-22,9509.3362,969.05,0,1,12,0
688257,star,1193,2021-10-27,2026-09-22,691.9559,47.44,0,0,2,0
688258,star,1648,2019-12-09,2026-09-22,273.5762,87.19,3,0,9,0
688259,star,1139,2022-01-12,2026-09-22,30.9831,27.27,1,0,3,0
688260,star,1325,2021-04-06,2026-09-22,666.6239,65.14,0,0,21,0
688261,star,1123,2022-02-10,2026-09-22,304.3998,59.84,2,0,4,0
688262,star,1143,2022-01-06,2026-09-22,185.8388,22.76,0,1,6,0
688265,star,1149,2021-12-28,2026-09-22,86.8574,31.66,0,0,4,0
688266,star,1616,2020-01-23,2026-09-22,391.0482,106.67,1,0,2,0
688267,star,1119,2022-02-16,2026-09-22,52.3645,15.836,2,0,0,0
688268,star,1635,2019-12-26,2026-09-22,662.8289,121.5,0,1,6,0
688269,star,1285,2021-06-09,2026-09-22,46.0343,26.12,0,0,1,0
688270,star,1127,2022-01-27,2026-09-22,264.4333,53.01,2,0,3,0
688271,star,992,2022-08-22,2026-09-22,337.1522,100.3,0,0,0,0
688272,star,1198,2021-10-18,2026-09-22,34.3599,23.79,2,0,3,0
688273,star,999,2022-08-11,2026-09-22,28.9917,26.64,1,0,4,0
688275,star,965,2022-09-29,2026-09-22,245.247,67.98,0,0,2,0
688276,star,1274,2021-06-25,2026-09-22,65.1972,13.92,0,0,1,0
688277,star,1500,2020-07-07,2026-09-22,62.0496,14.66,1,0,6,0
688278,star,1620,2020-01-17,2026-09-22,152.8355,49.95,0,0,1,0
688279,star,1076,2022-04-20,2026-09-22,392.3415,150.41,2,0,3,0
688280,star,1193,2021-10-27,2026-09-22,44.1408,4.37,3,0,9,0
688281,star,1106,2022-03-07,2026-09-22,165.2756,42.904,0,0,2,0
688282,star,1095,2022-03-18,2026-09-22,37.0467,47.13,0,0,1,0
688283,star,1120,2022-02-15,2026-09-22,35.1789,23.95,1,0,0,0
688285,star,1198,2021-10-20,2026-09-22,16.1997,6.668,0,0,2,0
688286,star,1486,2020-08-10,2026-09-22,187.9754,36.61,2,0,5,0
688288,star,1671,2019-11-06,2026-09-22,24.5465,15.41,2,1,5,0
688289,star,1472,2020-08-28,2026-09-22,71.7373,14.54,0,0,0,0
688290,star,1069,2022-04-29,2026-09-22,46.2444,50.12,3,0,5,0
688291,star,937,2022-10-26,2026-09-22,113.3624,34.7,1,0,6,0
688292,star,994,2022-08-18,2026-09-22,95.8355,14.88,0,0,7,0
688293,star,973,2022-09-02,2026-09-22,340.5183,40.811,0,0,2,0
688295,star,1086,2022-04-06,2026-09-22,159.6835,37.16,3,0,2,0
688296,star,1252,2021-07-27,2026-09-22,172.2538,11.63,0,0,1,0
688297,star,1030,2022-06-29,2026-09-22,457.4344,38.29,0,0,1,0
688298,star,1613,2020-02-05,2026-09-22,22.6971,17.77,0,0,1,0
688299,star,1671,2019-11-06,2026-09-22,52.5763,11.25,0,0,1,0
688300,star,1664,2019-11-15,2026-09-22,2723.69,100.2,0,2,4,0
688301,star,1457,2020-09-18,2026-09-22,318.2827,80.2,0,0,2,0
688302,star,1082,2022-04-12,2026-09-22,43.8705,29.13,0,0,3,0
688303,star,1255,2021-07-22,2026-09-22,116.7334,15.54,1,0,3,0
688305,star,1264,2021-07-09,2026-09-22,155.2921,52.0,0,0,1,0
688306,star,1095,2022-03-22,2026-09-22,68.0645,8.24,2,0,2,0
688307,star,876,2023-02-16,2026-09-22,154.5732,35.8,1,0,1,0
688308,star,1404,2020-12-10,2026-09-22,717.9331,78.0,2,1,1,0
688309,star,1503,2020-07-14,2026-09-22,146.9412,55.01,1,0,1,0
688310,star,1652,2019-12-03,2026-09-22,28.1477,12.59,2,0,2,0
688311,star,1492,2020-07-31,2026-09-22,67.9599,20.37,0,1,3,0
688312,star,1529,2020-06-08,2026-09-22,325.1246,37.91,2,0,0,0
688313,star,1475,2020-08-12,2026-09-22,2590.1648,83.97,1,0,2,0
688314,star,1301,2021-05-18,2026-09-22,23.3531,29.141,1,0,2,0
688315,star,1323,2021-04-13,2026-09-22,107.2139,11.94,1,0,6,0
688316,star,1342,2021-03-16,2026-09-22,71.3054,41.37,0,1,17,0
688317,star,1378,2021-01-18,2026-09-22,21.4989,15.05,0,0,4,0
688318,star,1556,2020-04-27,2026-09-22,684.0623,64.49,1,0,8,0
688319,star,1286,2021-06-08,2026-09-22,152.9651,20.53,0,0,0,0
688320,star,1070,2022-04-28,2026-09-22,97.5215,25.98,0,1,2,0
688321,star,1727,2019-08-12,2026-09-22,183.2463,23.68,1,0,1,0
688322,star,1024,2022-07-07,2026-09-22,557.8969,79.98,2,0,3,0
688323,star,1312,2021-04-28,2026-09-22,251.4473,21.85,1,0,9,0
688325,star,1074,2022-04-22,2026-09-22,89.772,100.6,0,0,6,0
688326,star,1077,2022-04-19,2026-09-22,84.7587,56.85,1,1,3,0
688327,star,1052,2022-05-27,2026-09-22,176.2129,9.59,0,0,8,0
688328,star,1347,2021-03-09,2026-09-22,470.2605,57.38,0,0,10,0
688329,star,1333,2021-03-29,2026-09-22,27.6421,15.97,2,1,2,0
688330,star,1444,2020-10-15,2026-09-22,68.9822,30.95,0,0,1,0
688331,star,1088,2022-03-31,2026-09-22,654.5838,107.56,1,0,2,0
688332,star,1018,2022-07-15,2026-09-22,425.7706,73.25,1,0,4,0
688333,star,1742,2019-07-22,2026-09-22,1348.0074,76.781,2,1,9,0
688334,star,793,2023-06-19,2026-09-22,19.6054,16.799,0,0,0,0
688335,star,1481,2020-08-17,2026-09-22,34.0597,17.75,0,0,4,0
688336,star,1499,2020-07-22,2026-09-22,220.3381,38.07,0,1,7,0
688337,star,1074,2022-04-08,2026-09-22,131.9466,37.11,1,0,2,0
688338,star,1488,2020-08-06,2026-09-22,40.5817,25.38,3,0,0,0
688339,star,1476,2020-08-10,2026-09-22,44.9628,15.95,0,0,2,0
688343,star,843,2023-04-04,2026-09-22,502.6465,51.98,3,0,5,0
688345,star,1283,2021-06-11,2026-09-22,56.6964,39.27,1,0,3,0
688347,star,750,2023-08-07,2026-09-22,3439.9861,210.72,0,0,4,0
688348,star,1045,2022-06-08,2026-09-22,33.8444,29.11,0,1,3,0
688349,star,1035,2022-06-22,2026-09-22,100.6605,12.82,0,0,0,0
688350,star,1365,2021-01-28,2026-09-22,59.7838,23.53,0,0,2,0
688351,star,985,2022-08-31,2026-09-22,92.3609,16.53,0,0,3,0
688352,star,832,2023-04-20,2026-09-22,380.1891,12.49,1,0,2,0
688353,star,1020,2022-07-13,2026-09-22,295.6953,80.69,1,0,6,0
688355,star,1305,2021-05-12,2026-09-22,17.1151,15.08,1,0,3,0
688356,star,1474,2020-08-26,2026-09-22,579.7846,62.39,0,0,7,0
688357,star,1651,2019-12-04,2026-09-22,16.7924,23.21,0,0,7,0
688358,star,1652,2019-12-03,2026-09-22,20.1525,26.01,0,0,3,0
688359,star,1298,2021-05-21,2026-09-22,343.6544,79.35,2,2,2,0
688360,star,1523,2020-06-02,2026-09-22,41.5955,13.43,2,0,2,0
688361,star,814,2023-05-19,2026-09-22,2591.336,299.8,0,0,2,0
688362,star,936,2022-11-16,2026-09-22,1038.755,51.7,1,0,4,0
688363,star,1671,2019-11-06,2026-09-22,67.8482,33.91,1,0,0,0
688365,star,1554,2020-04-29,2026-09-22,176.68,12.65,0,0,12,0
688366,star,1676,2019-10-30,2026-09-22,11.0251,28.561,2,0,4,0
688367,star,1273,2021-06-28,2026-09-22,43.6115,24.2,0,0,2,0
688368,star,1668,2019-10-14,2026-09-22,643.5863,96.59,1,0,11,0
688369,star,1675,2019-10-31,2026-09-22,58.8091,15.75,2,0,5,0
688370,star,989,2022-08-25,2026-09-22,13.6624,20.19,0,0,0,0
688371,star,1006,2022-08-02,2026-09-22,194.8558,20.87,0,0,3,0
688372,star,951,2022-10-26,2026-09-22,779.6683,100.49,1,1,1,0
688373,star,1003,2022-08-05,2026-09-22,94.1727,4.42,1,0,1,0
688375,star,1013,2022-07-22,2026-09-22,190.162,68.5,0,0,1,0
688376,star,934,2022-11-18,2026-09-22,84.3871,58.8,0,0,3,0
688377,star,1509,2020-07-08,2026-09-22,42.4591,16.26,3,1,1,0
688378,star,1468,2020-09-03,2026-09-22,464.0157,33.25,0,0,2,0
688379,star,1479,2020-08-19,2026-09-22,215.3253,41.8,2,0,1,0
688380,star,1003,2022-08-05,2026-09-22,314.3083,34.33,0,0,3,0
688381,star,981,2022-08-23,2026-09-22,407.4081,24.17,1,0,5,0
688382,star,1012,2022-07-25,2026-09-22,178.2604,17.19,0,0,1,0
688383,star,1312,2021-04-28,2026-09-22,296.9978,88.0,0,0,3,0
688385,star,1246,2021-08-04,2026-09-22,634.4748,46.2,1,0,2,0
688386,star,1443,2020-10-16,2026-09-22,142.7081,44.89,2,1,2,0
688387,star,968,2022-09-26,2026-09-22,416.0853,11.48,0,0,3,0
688388,star,1742,2019-07-22,2026-09-22,924.3514,22.4,4,1,1,0
688389,star,1672,2019-11-05,2026-09-22,16.9777,10.24,0,0,4,0
688390,star,1467,2020-09-04,2026-09-22,419.92,57.4,1,0,3,0
688391,star,977,2022-09-13,2026-09-22,26.7776,23.32,0,0,1,0
688392,star,967,2022-09-27,2026-09-22,523.6017,116.099,0,0,2,0
688393,star,1478,2020-08-20,2026-09-22,33.9878,16.21,0,0,2,0
688395,star,1311,2021-04-29,2026-09-22,26.0847,18.3,1,0,1,0
688396,star,1597,2020-02-27,2026-09-22,863.4097,51.84,2,0,1,0
688398,star,1609,2020-02-11,2026-09-22,34.4714,18.7,2,0,0,0
688399,star,1650,2019-12-05,2026-09-22,32.5224,23.79,0,0,2,0
688400,star,1025,2022-07-06,2026-09-22,445.9535,39.05,0,0,3,0
688401,star,995,2022-08-17,2026-09-22,314.0722,58.0,0,1,2,0
688403,star,994,2022-08-18,2026-09-22,1319.3269,18.05,2,0,1,0
688408,star,1472,2020-08-28,2026-09-22,87.2593,22.12,0,0,1,0
688409,star,963,2022-10-10,2026-09-22,1133.3056,146.84,0,0,4,0
688410,star,908,2022-12-26,2026-09-22,106.7616,9.27,0,0,2,0
688411,star,402,2025-01-27,2026-09-22,410.0209,161.17,0,0,2,0
688416,star,987,2022-08-29,2026-09-22,407.839,59.56,0,0,7,0
688418,star,1499,2020-07-22,2026-09-22,81.0507,29.44,1,0,6,0
688419,star,943,2022-11-07,2026-09-22,173.1531,32.1,1,0,6,0
688420,star,919,2022-12-09,2026-09-22,15.5245,18.83,1,0,1,0
688425,star,1277,2021-06-22,2026-09-22,49.6473,3.94,0,0,3,0
688426,star,952,2022-10-25,2026-09-22,28.7975,14.95,1,1,1,0
688428,star,971,2022-09-21,2026-09-22,310.543,24.86,0,0,0,0
688429,star,787,2023-06-29,2026-09-22,14.9559,8.78,0,0,4,0
688432,star,930,2022-11-10,2026-09-22,3143.3634,24.03,1,0,7,0
688433,star,835,2023-04-17,2026-09-22,609.9562,68.93,0,0,2,0
688435,star,891,2023-01-19,2026-09-22,121.1575,25.33,1,0,7,0
688439,star,988,2022-08-26,2026-09-22,60.11,36.34,2,0,1,0
688443,star,792,2023-06-20,2026-09-22,64.3971,21.89,0,0,0,0
688448,star,971,2022-09-21,2026-09-22,162.8081,43.0,0,1,4,0
688449,star,442,2024-11-29,2026-09-22,470.3835,48.66,0,0,1,0
688450,star,770,2023-07-24,2026-09-22,39.3771,25.79,2,0,2,0
688455,star,975,2022-09-15,2026-09-22,46.7026,13.0,2,0,2,0
688456,star,1341,2021-03-17,2026-09-22,419.7984,63.8,1,2,2,0
688458,star,813,2023-05-22,2026-09-22,66.1996,30.04,0,0,2,0
688459,star,961,2022-10-12,2026-09-22,7.1648,7.86,0,0,0,0
688466,star,1550,2020-05-08,2026-09-22,14.3091,11.58,0,0,2,0
688468,star,1325,2021-04-09,2026-09-22,15.6659,5.55,1,0,3,0
688469,star,821,2023-05-10,2026-09-22,660.9684,6.93,0,0,0,0
688472,star,799,2023-06-09,2026-09-22,306.2323,8.13,0,0,3,0
688475,star,906,2022-12-28,2026-09-22,91.2146,26.37,0,0,1,0
688478,star,820,2023-04-24,2026-09-22,218.418,38.46,3,0,6,0
688479,star,820,2023-05-11,2026-09-22,74.4323,24.81,0,0,1,0
688480,star,929,2022-11-25,2026-09-22,69.3883,64.72,3,0,1,0
688484,star,841,2023-04-07,2026-09-22,245.4306,31.81,1,0,2,0
688485,star,892,2023-01-18,2026-09-22,689.9777,44.53,0,0,5,0
688486,star,873,2023-02-21,2026-09-22,178.2949,39.09,1,0,2,0
688488,star,1501,2020-07-20,2026-09-22,114.3888,13.19,0,0,1,0
688489,star,924,2022-12-02,2026-09-22,34.9153,20.4,1,0,2,0
688496,star,896,2022-12-28,2026-09-10,8.91,0.58,0,0,15,0
688498,star,911,2022-12-21,2026-09-22,4836.3179,1016.8,0,0,7,0
688499,star,1270,2021-07-01,2026-09-22,136.728,30.91,2,1,7,0
688500,star,1501,2020-07-16,2026-09-22,63.8299,27.46,3,0,2,0
688501,star,1259,2021-07-16,2026-09-22,52.5968,10.977,0,0,2,0
688502,star,861,2023-03-09,2026-09-22,545.394,300.41,0,0,8,0
688503,star,919,2022-12-09,2026-09-22,1193.1671,58.39,0,0,2,0
688505,star,1520,2020-06-19,2026-09-22,47.1039,7.07,1,0,1,0
688506,star,900,2023-01-06,2026-09-22,395.3049,238.62,1,0,6,0
688507,star,834,2023-04-18,2026-09-22,492.713,129.0,0,0,3,0
688508,star,1499,2020-07-22,2026-09-22,478.8632,58.12,1,0,5,0
688509,star,1249,2021-07-30,2026-09-22,19.4098,3.69,2,0,2,0
688510,star,1400,2020-12-16,2026-09-22,159.544,19.93,2,1,1,0
688511,star,1247,2021-07-30,2026-09-22,37.1754,17.87,1,0,5,0
688512,star,817,2023-05-16,2026-09-22,136.8807,10.99,2,0,5,0
688513,star,1469,2020-09-02,2026-09-22,83.51,42.91,0,1,0,0
688515,star,880,2023-02-10,2026-09-22,359.7639,126.88,0,0,3,0
